density_radius_cee,min_density_cee,outlier_distance_cee,seeding_distance_cee,w_z_cee,density_radius_che,min_density_che,outlier_distance_che,seeding_distance_che,w_z_che,R1_ee,R2_ee,R3_ee,R1_pi,R2_pi,R3_pi
1.9900534205238491,1.3582662041347708,8.343738085179703,3.916318576232519,0.9548358146158352,1.193137658438884,0.5478156191641241,1.0,1.261945351044964,0.47077109689485885,0.325750125433456,0.9356302292799076,0.6499999999999999,0.206523465157812,0.7415120180270323,4.219475815043682
1.9900534205238491,1.3582662041347708,8.343738085179703,3.916318576232519,0.9548358146158352,1.0,4.063647835265577,1.0,1.0,0.24420745877102745,0.325750125433456,0.9356302292799076,0.6499999999999999,0.206523465157812,1.392931277903454,0.6432985297251226
1.9900534205238491,1.3582662041347708,8.343738085179703,3.916318576232519,0.9548358146158352,1.0,1.0373304691411638,13.730860572798592,2.3306560818670143,0.6728854312289687,0.325750125433456,0.9356302292799076,0.6499999999999999,0.4294874660421081,0.9369353818087973,2.0892819092265076
1.9900534205238491,1.3582662041347708,8.343738085179703,3.916318576232519,0.9548358146158352,1.0,0.01,30.0,4.419985802803298,0.2,0.325750125433456,0.9356302292799076,0.6499999999999999,1.3140703790883084,0.46492220569134207,6.346899637758364
1.9900534205238491,1.3582662041347708,8.343738085179703,3.916318576232519,0.9548358146158352,1.0,0.29062851085301344,6.033980730726794,1.0,1.0,0.325750125433456,0.9356302292799076,0.6499999999999999,0.20709796593788607,0.5257359172718153,8.192840400596634
1.9900534205238491,1.3582662041347708,8.343738085179703,3.916318576232519,0.9548358146158352,1.0,1.0650620571437837,1.0,1.0,0.5149696096372184,0.325750125433456,0.9356302292799076,0.6499999999999999,0.206523465157812,0.9629207265221412,2.103771574685702
1.9900534205238491,1.3582662041347708,8.343738085179703,3.916318576232519,0.9548358146158352,1.0124935726329822,0.6048161885738819,2.887265351746236,1.0,0.2,0.325750125433456,0.9356302292799076,0.6499999999999999,0.206523465157812,0.7767855064342746,3.7811634349030476
1.9900534205238491,1.3582662041347708,8.343738085179703,3.916318576232519,0.9548358146158352,1.0,1.4189289119948605,1.0,15.39234343891661,1.0,0.325750125433456,0.9356302292799076,0.6499999999999999,0.206523465157812,1.0558310460680513,1.6051566162369488
1.9900534205238491,1.3582662041347708,8.343738085179703,3.916318576232519,0.9548358146158352,1.0,3.902538000856594,1.0,19.0495952947808,0.2607557214715409,0.325750125433456,0.9356302292799076,0.6499999999999999,0.206523465157812,1.3809444795390984,0.6633283613893033
1.9900534205238491,1.3582662041347708,8.343738085179703,3.916318576232519,0.9548358146158352,1.0,0.01,30.0,2.875981517112148,0.2,0.325750125433456,0.9356302292799076,0.6499999999999999,1.309728312816023,0.3784611863804698,10.705731941189006
1.9900534205238491,1.3582662041347708,8.343738085179703,3.916318576232519,0.9548358146158352,2.7545872152656536,0.505716503338566,2.5679983394489216,4.133403548594959,0.5368552052056732,0.325750125433456,0.9356302292799076,0.6499999999999999,0.9832996353854321,0.6537346410720148,4.595994033667164
1.9900534205238491,1.3582662041347708,8.343738085179703,3.916318576232519,0.9548358146158352,1.0,0.16961954539314655,12.556841221479653,1.0,1.0,0.325750125433456,0.9356302292799076,0.6499999999999999,0.20709796593788607,0.39107246506609294,12.718303856808012
1.9900534205238491,1.3582662041347708,8.343738085179703,3.916318576232519,0.9548358146158352,1.3401390427281,0.34238612158551607,6.353251663481494,1.0,0.9337427962851697,0.325750125433456,0.9356302292799076,0.6499999999999999,0.20709796593788607,0.57770185047843,6.976347751971022
1.9900534205238491,1.3582662041347708,8.343738085179703,3.916318576232519,0.9548358146158352,1.0,4.255921377008569,8.031998408495081,1.0,0.5374817014150854,0.325750125433456,0.9356302292799076,0.6499999999999999,0.206523465157812,1.4098343531898523,0.6175154485403793
1.9900534205238491,1.3582662041347708,8.343738085179703,3.916318576232519,0.9548358146158352,1.785671066189586,1.6232804697575267,9.064355280411515,1.8737149820049472,0.2,0.325750125433456,0.9356302292799076,0.6499999999999999,0.45379272462458353,1.0273197881065252,1.1849563179203069
1.9900534205238491,1.3582662041347708,8.343738085179703,3.916318576232519,0.9548358146158352,1.8372342183168084,0.28278041386290587,1.0,19.765747378933977,0.7271417577302017,0.325750125433456,0.9356302292799076,0.6499999999999999,0.20709796593788607,0.5022296632570122,8.957170253569146
1.9900534205238491,1.3582662041347708,8.343738085179703,3.916318576232519,0.9548358146158352,1.0,1.3798329943037861,5.619730715790245,1.3529830836641952,1.0,0.325750125433456,0.9356302292799076,0.6499999999999999,0.206523465157812,1.0467910362720747,1.6475601960366506
1.9900534205238491,1.3582662041347708,8.343738085179703,3.916318576232519,0.9548358146158352,3.4681132708633,0.01,6.13679551423656,2.3378424298500757,1.0,0.325750125433456,0.9356302292799076,0.6499999999999999,1.1208228524078008,0.3281243672841933,16.598764116769658
1.9900534205238491,1.3582662041347708,8.343738085179703,3.916318576232519,0.9548358146158352,1.0,0.5871585432522108,1.0,14.672308732769492,1.0,0.325750125433456,0.9356302292799076,0.6499999999999999,0.206523465157812,0.7675218769727089,3.902194758150437
1.9900534205238491,1.3582662041347708,8.343738085179703,3.916318576232519,0.9548358146158352,1.0,1.4913363095215804,1.0,5.229270704495749,1.0,0.325750125433456,0.9356302292799076,0.6499999999999999,0.206523465157812,1.071915809442243,1.5286597059450246
1.9900534205238491,1.3582662041347708,8.343738085179703,3.916318576232519,0.9548358146158352,1.0,2.060556233462454,11.46997462565805,1.0,0.4622632212930353,0.325750125433456,0.9356302292799076,0.6499999999999999,0.206523465157812,1.1751223206173127,1.1436181546984872
1.9900534205238491,1.3582662041347708,8.343738085179703,3.916318576232519,0.9548358146158352,1.0335592468398058,2.399068469323212,1.0,4.292012386629298,1.0,0.325750125433456,0.9356302292799076,0.6499999999999999,0.206523465157812,1.2203523625463766,0.9963775836352015
1.9900534205238491,1.3582662041347708,8.343738085179703,3.916318576232519,0.9548358146158352,1.0,4.602773724577622,1.0,1.0,0.8845786468730994,0.325750125433456,0.9356302292799076,0.6499999999999999,0.206523465157812,1.4373724072846252,0.5744726187939485
